Frequency 1,Amplitude 1,Frequency 2,Amplitude 2,Frequency 3,Amplitude 3,Frequency 4,Amplitude 4,Frequency 5,Amplitude 5,Frequency 6,Amplitude 6,Frequency 7,Amplitude 7,Frequency 8,Amplitude 8
230.0,1.1948870493255517,220.0,1.2207695907305969,330.0,1.4025480257141492,490.0,1.4608509799626876,660.0,31.854836282832416,620.0,35.01472190517918,1320.0,9.941196767043804,1330.0,11.486584781835912
200.0,0.7400595654401082,190.0,0.7874305682470164,420.0,1.3629365811499048,350.0,1.6053005393210875,670.0,32.54610006536989,660.0,58.53216923701729,1320.0,8.200470688220083,1330.0,16.761862079121194
230.0,0.3016104773012302,240.0,0.4577082144708948,480.0,1.4098009908086422,490.0,1.6251747837327615,650.0,16.714356545602566,660.0,61.85509416200171,1320.0,5.455751494047944,1330.0,10.68163801421933
240.0,1.4987298543140575,230.0,2.2367537920664105,490.0,2.8024330430490547,470.0,3.8928986104576193,620.0,30.546893933119904,630.0,57.54674188736598,1260.0,10.71179418252013,1250.0,20.932582424314283
220.0,0.5801060298911971,200.0,0.7071893412596322,490.0,1.7212571506435075,480.0,1.967208997697241,620.0,39.73824787669088,630.0,44.852915471843055,1260.0,4.262352706968254,1250.0,13.369742774260496
210.0,1.3318551310473203,240.0,1.693870439303662,490.0,1.8593185151724936,290.0,2.062787230422704,670.0,34.61603196108951,660.0,58.87765443868468,1320.0,9.257763855737057,1330.0,21.493271469276426
200.0,0.41476193027603575,210.0,0.5130206629034845,350.0,1.087670050108175,480.0,1.2428490415496647,670.0,26.40620048113044,660.0,60.11930224667698,1320.0,6.689685474390861,1330.0,13.39392513623294
230.0,1.1626947060433892,190.0,1.1951488224122875,330.0,1.7002083672615322,460.0,2.1219773414567644,620.0,38.824334443787954,630.0,45.01179565724204,1260.0,13.8634948743283,1250.0,15.261383613860067
230.0,0.7958991267936923,240.0,0.8163369647705396,470.0,2.068962864394842,480.0,2.3066576483405283,620.0,35.35266799217208,630.0,57.31390397753292,1890.0,5.550727646628864,1250.0,17.624987669090157
50.0,0.6146429027336808,240.0,0.7124638731353233,370.0,1.32849823453112,280.0,1.4200864086709322,660.0,36.246802847945624,620.0,36.73889583789988,1330.0,8.827678548387299,1250.0,10.624006742157436
240.0,1.0615188961746964,200.0,1.1596644776502338,270.0,1.5519645403428937,350.0,2.02129399160014,670.0,34.95380620141086,660.0,57.70288628973068,1320.0,7.909951356957811,1330.0,18.337397024758914
0.0,0.680671728681773,210.0,0.7157085942900226,480.0,2.126284382904945,470.0,2.223570512448779,670.0,12.969829606147416,660.0,57.222843447478056,1320.0,6.140245626896603,1330.0,10.566778388203467
220.0,1.599910271507058,230.0,1.9355038430492506,450.0,3.0711810373338126,460.0,3.38542042891185,620.0,33.65740087291277,630.0,56.372715065642666,1260.0,11.94073883941793,1250.0,21.296123775419236
240.0,0.4457426314065609,200.0,0.5029196682177,470.0,1.165122406248001,490.0,1.2881784106916558,620.0,38.849257741932554,630.0,48.01185473242924,1260.0,4.4578058196123935,1250.0,13.792281512347483
230.0,1.184477581098949,210.0,1.293717855058955,340.0,1.9481425434281088,480.0,2.2024534939819334,670.0,40.66306057750074,660.0,49.907024755953074,1320.0,10.394772764957265,1330.0,20.156941164810398
230.0,0.765304335370884,210.0,0.8164994851521397,470.0,1.1634797930856489,490.0,1.1805628840834854,670.0,30.36565198095142,660.0,58.650185180992516,1320.0,7.230635828965814,1330.0,13.92656469391461
210.0,1.2041189686055813,220.0,1.4993381197488536,460.0,2.8683491251899444,470.0,2.8862334768693874,620.0,37.397491674794935,660.0,38.83466699434694,1260.0,12.989308353695618,1250.0,13.594872686468094
180.0,1.123071070104964,190.0,1.2507158137677479,450.0,1.5133778967379692,390.0,1.5387080616601156,620.0,33.13934608180817,630.0,59.27834646343571,1890.0,6.182399784397152,1250.0,18.04879865919608
100.0,1.1790410096177857,190.0,1.2332359039770693,480.0,2.4536944699805705,490.0,2.749142953075512,630.0,35.38873439152669,620.0,39.825878914788085,1320.0,5.576970288072619,1250.0,10.270619087129749
200.0,1.9747310237738187,240.0,2.2986762382936354,470.0,2.414690562964307,350.0,2.5664961080683084,670.0,33.32649256209841,660.0,56.77073200101059,1320.0,7.090244932796149,1330.0,20.428258109639582
240.0,0.2035469765117503,210.0,0.33883392657419487,450.0,0.619653061547324,490.0,0.9779639349150762,670.0,16.763486620621286,660.0,57.27755061950087,1320.0,6.347278852737424,1330.0,10.822314112139352
200.0,1.362042657534519,230.0,1.544713049992391,320.0,1.712031009078612,470.0,3.2350769498372323,620.0,31.112505710964317,630.0,61.733531580765344,1260.0,13.85619537573951,1250.0,20.064564863966712
230.0,0.8579480159414196,200.0,0.894490206813243,460.0,1.5618742548332143,470.0,1.804619853669706,620.0,38.382689670732645,630.0,50.42418456667731,1260.0,4.164692260526836,1250.0,14.852574557397887
200.0,1.2973356840345864,240.0,1.5410913309003498,360.0,1.7165582327166795,490.0,2.6942090949320887,670.0,35.92463261406243,660.0,50.54869681062751,1320.0,11.390004156083005,1330.0,17.81169936186773
210.0,0.7937469624429125,230.0,0.799009345671839,490.0,0.9628858425096386,480.0,0.9901288199427405,670.0,31.009600542551794,660.0,60.21029554082323,1320.0,7.694863395682686,1330.0,14.722172526283863
120.0,1.0989970016330206,240.0,1.9851065897091391,480.0,30.337469558849826,490.0,57.99073834134714,660.0,45.575320798776524,500.0,59.09025340170204,1000.0,7.673101924229837,1330.0,7.8324899044194005
190.0,1.3995370625853856,120.0,1.6957988274661646,480.0,24.662051184102044,490.0,67.18146065355215,510.0,28.871060106152974,500.0,101.97877480556332,1000.0,8.013324952727379,1490.0,9.666767947020482
230.0,1.3987372605068007,240.0,1.6679442877596393,480.0,17.372658037781722,490.0,51.10695559224537,600.0,16.394693977384442,500.0,65.6752665240796,1760.0,2.933516905695248,1490.0,4.7027951675512725
240.0,1.7992383162603458,210.0,2.1959983087016473,470.0,6.355852785792893,490.0,18.54902892436927,500.0,23.639288577589717,590.0,69.73745805070335,1780.0,11.613691698185445,1180.0,22.25586271702521
240.0,0.25846466195435774,180.0,0.4710113176436888,480.0,2.8214328149587393,490.0,7.2329468600047635,500.0,10.425979758611122,590.0,67.35856318309949,1780.0,4.158062465235223,1180.0,14.24333146779329
130.0,1.4611475732788417,230.0,1.5345647535700513,480.0,6.287691422644295,490.0,6.378311496466109,520.0,89.09639914986764,530.0,93.59252048294043,1580.0,10.684814497743266,1050.0,19.414235285883972
180.0,1.6639378584201792,190.0,1.671797543884863,480.0,7.640827839542085,490.0,9.65632043736352,520.0,73.82986994975072,530.0,79.66279564999591,1580.0,6.496419282468543,1050.0,14.19898680710224
220.0,15.575688154222119,110.0,25.240182532118297,450.0,45.18807432653269,440.0,63.234987991988014,530.0,40.031755556306116,520.0,40.53621138030321,1670.0,16.66799463500289,1330.0,16.780394447851513
220.0,10.24743965211635,110.0,33.220503044791094,330.0,42.163929634401754,440.0,82.1946716642638,660.0,18.852057058796895,880.0,21.600743837885865,1330.0,21.252331591214496,1670.0,21.682567260586367
170.0,13.915587539866365,110.0,24.631746059020976,330.0,40.12157774428438,440.0,42.11134811704583,660.0,16.5863184320025,880.0,21.16215379414131,1770.0,14.270026845600539,1670.0,15.332522126725898
160.0,22.9216689986745,170.0,27.279029146070176,440.0,25.865500860330204,330.0,73.38931174873818,500.0,12.3551289909027,660.0,17.457949834765028,1670.0,14.366827438615221,1160.0,18.070430484857074
160.0,19.715977959447503,170.0,25.4268587928653,440.0,33.38161871887584,330.0,50.91978083653416,500.0,12.509203688755271,660.0,21.429876098643074,1330.0,5.992366368064138,1160.0,14.032978598034335
170.0,20.166098568196997,220.0,71.36741252447305,330.0,33.95890710640688,440.0,77.99545331577629,670.0,13.829927757114717,660.0,36.07948008899022,1110.0,11.620766530983698,1160.0,11.879644299048035
170.0,17.368985161744227,220.0,47.832252122195,330.0,24.569570177991867,440.0,65.12793195975824,670.0,12.150697547705887,660.0,32.8870171063794,1330.0,8.027767990373599,1110.0,15.728288572288237
170.0,14.70200388695821,220.0,29.80384739421186,440.0,54.44396826006426,260.0,55.109786684026105,520.0,22.08355840315095,660.0,25.563372038383886,1050.0,7.317418262922774,1110.0,11.428285689036413
170.0,15.230998360098765,220.0,28.298838882472037,440.0,50.25062644282561,260.0,60.605056066651485,530.0,17.934905771001535,520.0,22.688811361358717,1320.0,7.17678658355577,1110.0,7.226912347831486
170.0,12.407820174741966,220.0,22.20096513076991,440.0,44.11132932470593,260.0,50.819982873958814,520.0,20.389287294257024,660.0,20.469764322657014,1330.0,5.893739866945119,1320.0,7.137236242323283
170.0,11.470362858257232,220.0,16.571936918070897,260.0,47.834256850073565,330.0,62.77666890205606,520.0,16.384055488172905,660.0,31.403895473036226,1110.0,5.246459763330846,1320.0,6.964738874538978
170.0,11.221170020417027,220.0,13.97101701087139,440.0,46.030798343807035,330.0,51.94885158699134,520.0,14.759707922215366,660.0,35.80265514982665,1330.0,6.37939889529645,1320.0,8.301971464369304
170.0,8.771758281374813,160.0,9.773172597659048,260.0,38.4202285670274,440.0,97.24501928485374,660.0,29.49601847243664,880.0,31.724421906652143,1320.0,20.074899706457693,1330.0,20.9533928465365
160.0,7.0582154554816015,170.0,7.629865493055463,260.0,31.512511382246615,440.0,64.55116146069534,660.0,16.2537965613338,880.0,21.58823616768798,1320.0,8.258468645174686,1770.0,16.183585526196403
80.0,20.041957205666982,160.0,21.064081993493136,440.0,37.30375864510194,490.0,78.74192230164009,510.0,31.604083635546672,500.0,109.87450905979605,1000.0,11.705886519655307,1160.0,12.223525567729212
170.0,18.885371845057882,80.0,22.901192365849134,330.0,39.12063485279483,490.0,64.35843365672098,510.0,23.346985974525797,500.0,86.1056418859458,1170.0,10.286178975311127,1080.0,15.854788361347927
160.0,36.248775709426,170.0,37.99202546455861,490.0,40.010966666617385,330.0,53.67851305152072,580.0,18.478027246109257,500.0,54.171575164805105,1170.0,9.389179068141457,1160.0,20.50879740610805
160.0,37.480298748672645,170.0,43.8860142035046,490.0,22.58615186057382,330.0,83.29954309052548,830.0,17.02141538835628,500.0,23.099255917137704,1160.0,9.670611285043721,1080.0,11.415759752453067
160.0,34.13196892156102,170.0,34.495064874726715,420.0,34.46606696229151,330.0,63.72770135301237,500.0,16.1880890864578,830.0,22.899518356257023,1170.0,6.7933803642488115,1160.0,15.59295605819228
170.0,32.876048916050536,210.0,67.09524019824507,330.0,47.409468975773905,420.0,49.945360795406174,830.0,12.24486342740069,580.0,12.624201596822319,1160.0,14.558305680450111,1040.0,15.087749013262107
170.0,29.58535746600842,210.0,39.473424442488,410.0,26.483164155745285,420.0,38.75215565925704,630.0,13.345991301388933,830.0,22.42075453783427,1050.0,9.058919976944145,1040.0,11.485456985179153
210.0,25.147547042287595,170.0,26.771411395861325,420.0,41.99498170668383,330.0,51.27523622691584,580.0,10.507747892602689,660.0,14.143245424019842,1160.0,7.0804074572604785,1040.0,10.011090053288147
160.0,21.85040196062972,170.0,23.434322535160696,420.0,33.07544767527081,330.0,57.36935276927302,830.0,9.568186086386056,660.0,18.67287377421152,1160.0,5.527068548675054,1040.0,8.055191706196862
160.0,18.862731487224615,170.0,20.358335374362298,420.0,45.833462196749835,330.0,49.95736685489955,660.0,21.78373182820157,830.0,22.069423069659276,1260.0,14.436941542369576,1250.0,24.788264425576305
160.0,15.65159472429739,170.0,19.441166116506917,410.0,34.9765107851334,330.0,39.28719239972352,660.0,19.624638261237266,830.0,26.88217292675927,1250.0,16.284630613002758,1670.0,16.710248554654726
160.0,14.211353557899924,170.0,15.926033022158244,330.0,34.602855440368764,490.0,76.37182422098122,660.0,18.761729784647205,500.0,74.4707045325634,1000.0,9.771489038342242,1670.0,14.186403479679711
170.0,12.231113331462183,160.0,13.01525837504513,420.0,31.84027989791055,490.0,69.80212134370511,510.0,26.817065109857804,500.0,93.05496378079701,1000.0,7.998674259139968,1670.0,9.996413183741359
100.0,13.132588165306641,110.0,14.915427415795548,420.0,26.040354944709676,490.0,44.41773863673596,520.0,53.27595368762446,500.0,60.45912515814994,1040.0,8.86142947094875,1050.0,9.33495425837542
220.0,14.319247277372282,110.0,35.95836860598537,440.0,26.216566594787498,330.0,41.38224124899651,520.0,77.50682083182532,530.0,95.78209224494526,1050.0,18.90040632001297,1670.0,21.70411862965197
220.0,13.862065068179374,110.0,25.767380046465355,440.0,19.411486456026807,330.0,40.95465921688401,520.0,54.776082396926725,530.0,64.41624060219141,1050.0,10.24678964587527,1670.0,16.060196083884342
110.0,23.461360068043323,170.0,24.444996846963015,340.0,19.94726282812578,330.0,67.61498354350893,520.0,37.08658634528899,530.0,40.658588205620966,1670.0,15.550508731151126,1160.0,18.610177422404075
160.0,21.376760840725872,170.0,23.705044255861207,440.0,16.6834559140604,330.0,54.579853808304804,520.0,29.01081823498259,530.0,30.13725371908634,1330.0,7.885825503270937,1160.0,14.997068419815221
170.0,22.694480103327674,220.0,59.337649474181184,330.0,37.9106677268543,440.0,50.67721126352326,530.0,18.143053353266996,660.0,31.093964401376372,1100.0,9.050032913838344,1160.0,11.377676547040211
170.0,18.262604887557238,220.0,52.28843360169035,330.0,26.024337906811876,440.0,60.35823816313407,670.0,11.494582016198077,660.0,35.30128384190378,1100.0,9.59734614982908,1110.0,14.98773345549567
170.0,14.330742015075371,220.0,33.25209851786393,330.0,35.85113950849239,440.0,48.63066738343103,670.0,13.749010297746935,660.0,17.058512749385155,1100.0,7.66547933441598,1110.0,11.309598199560845
170.0,8.00902657359467,220.0,15.189453273546247,440.0,25.8835303200025,330.0,83.58615877019582,990.0,7.626721597004981,660.0,18.734172504808924,1110.0,3.939231927090881,1000.0,4.487608635115106
170.0,3.7085099168955407,220.0,6.446910588339985,440.0,12.792667437007031,330.0,68.22605466720063,680.0,18.840454477549983,670.0,26.36502229201902,1340.0,6.1868501084600265,1330.0,9.003940225669629
170.0,2.2508098925063478,220.0,3.6749981250324506,340.0,6.419129331245046,330.0,34.34221473477347,670.0,30.431565056964924,660.0,55.12272324829461,1340.0,6.826460141966652,1330.0,20.664510429998174
160.0,1.158650924918291,220.0,1.3376983534417843,440.0,2.6206709296940303,330.0,14.491863402685665,670.0,17.35213714324066,660.0,60.50471970960832,1320.0,6.284964871327798,1330.0,10.865609884763881
190.0,1.4905141527672991,230.0,1.5242601171090124,470.0,3.091307704699851,330.0,6.755209908827986,660.0,31.68422284572451,630.0,60.67547907738582,1260.0,13.993721212908723,1250.0,20.076921582223175
220.0,0.9004250769420901,200.0,0.9075711234450948,470.0,1.7586713900603324,330.0,2.524736897819775,620.0,37.80535906198109,630.0,49.66817813702475,1260.0,4.352703794001931,1250.0,15.003283604866798
200.0,1.2740914683528193,240.0,1.4359875803727524,360.0,1.7154224884071987,490.0,2.5719197514462815,670.0,35.790772556588436,660.0,51.35961868865299,1320.0,11.475137376740475,1330.0,17.80608063098305
210.0,0.7933917595919516,230.0,0.8388516830702747,480.0,0.9469368595520281,490.0,0.9598887644737663,670.0,30.945745075624426,660.0,60.46845849674194,1320.0,7.6472690369539125,1330.0,14.652106239902873
210.0,1.0961819298267175,220.0,1.1170517551823054,310.0,1.622206940308313,470.0,1.6851322626202665,630.0,32.2215282175864,660.0,46.51717369143334,1260.0,10.55370834786717,1250.0,11.356949714102365
180.0,1.068610273032386,230.0,1.1875941869854525,460.0,2.012024105118063,290.0,2.0922312939295287,620.0,32.74715582684462,630.0,59.10859369946906,1890.0,6.416744355531033,1250.0,18.440563492363424
190.0,0.40903052485627217,30.0,0.41708115294656417,300.0,1.0311519440174841,370.0,1.1124301681261213,620.0,34.79858276836314,630.0,43.70756322213092,1260.0,5.482372936461141,1250.0,10.421842461170614
210.0,1.9625207128768152,240.0,2.0039680589581064,340.0,1.8908554402661628,310.0,2.0879320779605988,670.0,29.347193977866983,660.0,59.58462656941499,1340.0,7.474322680050532,1330.0,22.632270401242526
180.0,0.23099137733255812,200.0,0.3106894762715751,450.0,0.6809517278260467,480.0,0.7477419563134304,670.0,18.128890966819398,660.0,58.976525420081714,1320.0,6.336593458356607,1330.0,11.387154889451603
110.0,1.6905781011948302,240.0,1.9821772567273857,480.0,26.255016985381896,490.0,82.75286271489082,660.0,25.208884594238327,500.0,100.10776616402345,1000.0,7.981809528327554,1490.0,9.88663276181361
240.0,1.2425925594221996,230.0,1.2435010365943884,480.0,21.295467182270652,490.0,67.07685238915128,510.0,24.39515543900184,500.0,89.76276580347769,1000.0,4.634851686570751,1490.0,5.758593847090404
230.0,1.5832246840444073,240.0,1.8967392735676882,480.0,13.4665471104566,490.0,30.30367561904438,500.0,42.50686873721816,590.0,47.82341544809812,1190.0,13.815221891332284,1180.0,15.396766019286066
180.0,0.9988298907456523,220.0,1.075306029800128,470.0,4.85129800535807,490.0,12.31317524395458,500.0,16.053841031419697,590.0,69.90102145723931,1780.0,7.553722174340479,1180.0,18.33928673843498
180.0,1.384075161064101,240.0,1.7314640546340747,490.0,6.229146882226099,480.0,8.128969882799403,520.0,47.40720996668684,590.0,48.11821026837989,1050.0,8.261518362895648,1180.0,11.410790815952778
110.0,1.826534887676663,120.0,1.9553959708790278,480.0,10.973328492992735,490.0,14.35797449162638,520.0,77.2506573995452,530.0,95.36591188686813,1580.0,10.318586555035347,1050.0,19.084618176149977
160.0,2.198595776299478,170.0,2.237949222372922,450.0,10.547921044481013,440.0,10.59747198780347,520.0,51.26723766555882,530.0,67.97046130020877,1580.0,6.3045277576237595,1050.0,11.508680500256416
220.0,18.619950397984958,110.0,38.05807243747478,330.0,40.961712427235156,440.0,102.11347587415203,880.0,23.515771535493265,530.0,27.74082384012844,1320.0,17.285440295659345,1670.0,25.86004073179765
220.0,12.97729598073188,110.0,31.026274275622548,330.0,40.994577326897016,440.0,58.84966809872831,660.0,18.713191514725956,880.0,21.701277988659825,1770.0,17.639289711838348,1670.0,18.51940898298541
160.0,21.98680776693033,170.0,24.84235893265097,440.0,33.29608950377811,330.0,52.75896890459537,660.0,13.775148962378193,880.0,15.933881425088504,1160.0,15.574479634746943,1670.0,15.826219830289558
160.0,21.638753438395444,170.0,26.542507533209623,440.0,27.14086940835631,330.0,62.58904224567719,500.0,12.792139439895902,660.0,20.896360659083843,1670.0,9.310582322742023,1160.0,16.573072856957747
230.0,23.38633459910104,220.0,35.8691679381283,330.0,42.73207879767283,440.0,54.88936483309185,670.0,12.624592973209895,660.0,26.812315702986073,1670.0,7.860378274846401,1160.0,12.99651801753957
170.0,18.707531733534093,220.0,63.72045761579855,330.0,29.62767256263429,440.0,75.55733637076844,670.0,12.118477550439845,660.0,36.35350406213764,1100.0,10.049331013680806,1110.0,15.32433262452767
170.0,17.235772278097087,220.0,38.945069122099916,330.0,20.515814646711668,440.0,57.988248197116995,670.0,10.123310093115933,660.0,29.91848312231338,1100.0,7.978602293429697,1110.0,14.223803835773895
170.0,13.850086067186995,220.0,27.883689242836233,440.0,53.6987795333649,260.0,65.89103694078085,660.0,22.111011254990437,520.0,22.33083628945851,1320.0,9.27269254813474,1110.0,9.286536762774102
170.0,13.40703851916133,220.0,22.54384444308363,440.0,48.84734987175731,260.0,55.57418789476932,530.0,18.788344276701043,520.0,21.585857895882086,1850.0,5.869070319995929,1320.0,6.867142422132861
170.0,12.595043889893963,220.0,18.376816074396736,330.0,49.993903177430255,260.0,51.45617349264977,520.0,19.75391057550621,660.0,28.31310174635231,1110.0,4.901550876519567,1330.0,7.72570261130939
170.0,11.64251361177567,220.0,15.823633341691057,260.0,47.91012303543976,330.0,55.33559221919905,520.0,14.87627558587798,660.0,35.0457053748181,1110.0,5.26791661650076,1330.0,5.708173296441028
160.0,9.473630320777735,220.0,12.268877314344738,330.0,43.082419941774454,440.0,81.52503913055504,880.0,22.359154203720774,660.0,33.654866142160046,1320.0,14.310095348410064,1330.0,21.380784576707097
220.0,9.63099400087717,170.0,10.050765432331634,260.0,35.219595072794746,440.0,79.83940813437005,660.0,23.60023326022923,880.0,27.413004138975836,1330.0,16.092679176616855,1770.0,18.263010490894967
180.0,13.505041300542953,160.0,17.637357493402227,440.0,57.80241366455511,490.0,61.9146317221466,510.0,34.04773961876744,500.0,61.11601593750498,1000.0,9.902569971268534,1770.0,11.183854066890309
160.0,18.87797645063534,80.0,22.107614426186398,330.0,38.519214716609234,490.0,67.26545378286589,510.0,27.18761793788158,500.0,101.82486436392162,1170.0,11.218362243695625,1080.0,12.765682107174818
80.0,16.71461900389303,160.0,25.025249147069232,330.0,39.917563768751215,490.0,45.04971476686913,510.0,23.375358855267425,500.0,72.93180146729044,1080.0,10.901135424867539,1160.0,12.120889377677267
160.0,40.374465319091144,170.0,41.34768474804004,490.0,27.649994442609948,330.0,82.89867093382173,580.0,18.414841213770327,500.0,36.80946467382041,1170.0,8.680778577062247,1160.0,18.7105116323541
160.0,36.18717723437707,170.0,41.08783822827383,490.0,17.853332940950427,330.0,74.2370262553072,830.0,16.82546253719659,500.0,23.36806245956839,1080.0,8.35797876259842,1160.0,9.376823515009825
170.0,36.030644727829454,210.0,54.9025177402297,420.0,52.38480647857251,330.0,56.86775125903717,580.0,13.102838813633921,830.0,23.3261923697702,1040.0,12.028122893654016,1160.0,17.147000439089087
170.0,30.452473882426478,210.0,49.46549961126752,330.0,40.03720793855332,420.0,40.95403701690049,630.0,12.215777843069224,830.0,18.343823571328166,1890.0,9.508218000538895,1040.0,14.222985293292021
170.0,26.89789281619648,210.0,36.442400293277956,410.0,27.76920157082363,420.0,45.565009045750045,620.0,11.336106431917766,830.0,14.576781922143766,1890.0,7.1176396073472965,1040.0,11.0188723438172
210.0,22.18424271820357,170.0,26.39204893201214,420.0,40.07432421107058,330.0,59.28843984593799,580.0,11.465547148983399,660.0,16.696325130994413,1160.0,7.936826036059676,1040.0,9.137719700048734
160.0,19.89109891546844,170.0,22.630190554101954,420.0,29.611287221258618,330.0,53.825344702181894,530.0,45.74979381291893,520.0,48.414331345462855,1590.0,5.318037718220481,1050.0,9.530775770722245
160.0,17.489925784158224,170.0,19.159520085789342,420.0,23.40265945131229,330.0,45.67012900956117,520.0,78.3141055444161,530.0,93.8022254847962,1580.0,10.227527799972455,1050.0,21.7252163022966
160.0,13.920168748560616,170.0,18.4514493849553,420.0,26.61243986706135,330.0,38.01780820537767,520.0,54.36796475513354,530.0,66.40812343767713,1580.0,5.403023028601517,1050.0,11.623528950620095
160.0,13.074329640585637,170.0,15.794542066551887,480.0,29.85626307898539,490.0,71.81217771270862,520.0,52.55088888351975,500.0,108.78183696989838,1000.0,10.37209527215576,1490.0,10.891278279422265
160.0,11.588606986563628,170.0,11.804172792311123,330.0,22.41386063783518,490.0,57.2319866908803,520.0,39.16936238306324,500.0,86.92939764846615,1490.0,5.2538099300670105,1000.0,6.4750169433787566
220.0,17.907289741664613,110.0,29.537942552749364,450.0,34.7563720585441,440.0,87.05244327164705,520.0,25.073045741906785,500.0,48.44755694056598,1330.0,16.713041369663063,1670.0,22.122127684960358
220.0,10.794449342201293,110.0,32.67958010836711,330.0,41.98786191692365,440.0,70.04213671106639,660.0,18.230296884719422,880.0,21.541521750239234,1670.0,20.21135812625698,1330.0,21.65766959600855
170.0,17.87841783317997,110.0,23.23798174854664,440.0,39.01950569852132,330.0,41.709823510916586,660.0,17.371074320204002,880.0,19.235334654936125,1770.0,14.407140346444066,1670.0,15.486577017657538
160.0,20.225699296715593,170.0,26.67491126144255,440.0,25.40067773505794,330.0,69.76925703068946,500.0,14.864157528602812,660.0,19.836938296437566,1670.0,12.38039141904659,1160.0,17.572138732036212
220.0,18.97992680350038,170.0,22.999365085497715,440.0,42.41456012897702,330.0,47.797537455728055,500.0,13.396229947309605,660.0,22.09354019251596,1670.0,6.015291627513608,1160.0,13.364930813934988
170.0,18.48437805455866,220.0,68.69835310880072,330.0,30.71411018448797,440.0,77.3976840950279,670.0,13.597217738833596,660.0,36.44050639805555,1160.0,11.233192425034469,1110.0,14.195335006568996
170.0,16.215290292646156,220.0,44.87391726965998,330.0,23.286761406042153,440.0,62.61933929271568,670.0,11.3764306925815,660.0,31.07399054448504,1100.0,7.874365721753533,1110.0,15.531258031067862
170.0,10.459776869210964,220.0,24.056697398745367,440.0,38.20343024974696,490.0,82.01687024138228,510.0,27.16206898158947,500.0,105.94295513692441,1110.0,8.169128979095934,1490.0,10.359789856159457
160.0,5.496718580493175,220.0,8.766458306438807,440.0,24.886001590508506,490.0,64.88147868848488,510.0,23.957722565867407,500.0,88.77345319808067,1490.0,5.190575339234692,1000.0,6.2445762063420585
170.0,3.8029824639751233,220.0,3.8802111000389465,480.0,9.501054623252738,490.0,30.970783615350307,530.0,78.37400880402727,520.0,90.4912818854463,1580.0,8.90561190853566,1050.0,16.194353048120973
170.0,2.5831358156896482,220.0,3.134126963438775,450.0,3.936654950896675,480.0,4.346017848332814,520.0,80.94985167885537,530.0,82.95102688549885,1580.0,7.430297469802587,1050.0,16.186275386614536
110.0,1.4635484767932825,170.0,1.828035105772553,450.0,3.947954306403089,490.0,5.847254001609746,520.0,45.86411309376938,530.0,46.978459017522475,1190.0,10.550342319355474,1180.0,11.375286147442031
230.0,1.1444229949493023,240.0,1.250540745557383,440.0,2.4295817213303437,480.0,3.2393943742667664,520.0,19.563345069607863,590.0,70.8077724923469,1780.0,9.072252310047034,1180.0,19.47121984330107
230.0,6.050275357554024,240.0,7.362824677043178,250.0,8.146926801477816,260.0,8.285094256448698,670.0,13.787360654618647,590.0,61.204058309093,1990.0,4.106711200450644,1180.0,12.389611364798164
240.0,6.656613617074676,130.0,27.321653898969902,270.0,20.301187759425254,260.0,46.09543227695148,670.0,32.01056218248973,660.0,49.94864479885451,1590.0,9.088370191473038,1330.0,22.445800801123042
240.0,4.762816348054417,130.0,23.350264168427238,270.0,12.966021886067672,260.0,38.44454006701546,670.0,18.57698168350085,660.0,63.07935121252773,1590.0,7.378340987025646,1330.0,11.321622537202076
190.0,36.17285068768955,200.0,51.32678192421879,400.0,35.28416734708656,390.0,56.30102762527927,590.0,16.946217441777762,660.0,30.93558417894007,1990.0,8.463110704448326,1790.0,10.530008233523407
130.0,19.38834348785891,200.0,46.244540286438394,260.0,30.182259470128894,390.0,53.460776645836205,590.0,19.89912988346749,660.0,30.959329870987837,1790.0,7.271554589205623,1990.0,8.688163115267425
190.0,18.654679060861046,200.0,27.429906406831588,270.0,40.69636588965215,260.0,59.45101612325912,660.0,18.571429650282877,520.0,21.28171617578066,1790.0,6.976363432019259,1990.0,8.271291389791065
130.0,15.192449591512709,200.0,22.20613091702172,390.0,31.03216534277668,260.0,79.72375358799403,530.0,14.55603590842715,660.0,20.98609184686693,1850.0,6.434790195969241,1320.0,7.117925141867199
130.0,14.356879975766237,200.0,20.335428620592886,390.0,48.74874377592027,260.0,71.41579700664334,590.0,12.728419372323637,520.0,13.04903683919644,1180.0,9.304167619052105,1190.0,9.601976231921467
200.0,12.91639912667588,130.0,14.413001650894872,260.0,64.90863004081616,390.0,97.94328778382432,780.0,17.08543817939473,790.0,20.80789470111426,1580.0,17.887629570617424,1180.0,29.1309203932063
200.0,11.618449349074478,130.0,14.361762265852475,260.0,60.612973368460715,390.0,77.0246706786776,790.0,13.467539614547626,780.0,14.878943425625236,1180.0,11.67595355365564,1580.0,17.634408616266988
200.0,6.535842264375292,130.0,13.002265991066333,260.0,49.860039223339236,390.0,70.97349055702016,710.0,24.508142966554583,700.0,61.780278972698184,1580.0,11.83809443132947,1410.0,20.29020682850637
200.0,7.265974740071106,130.0,12.565191845554965,260.0,40.73997151069534,390.0,60.635463098215716,710.0,13.334445085516814,700.0,61.83708682695121,1400.0,8.24484732193805,1410.0,9.811218384302096
200.0,4.975070083178697,130.0,9.734479392073625,260.0,31.21339226368621,390.0,45.379397182833195,700.0,36.286991473386365,660.0,50.55988748041239,1320.0,12.857731908795971,1330.0,19.31074659697057
